player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Darius Garland,garlada01,2023,2398,1184,3.09083407546214,.6637442158083693,3.754578291270509,1.450180004032557,-.6516224573303688,.7985575467021879,2.923880250796663,.3857795571014807,3.309659807898144,3.623674254621434,3.623674254621434,0,2.465232297269698,.8751858881972043,3.340418185466902,-1.0179023272673
Usman Garuba,garubus01,2023,1188,550,-1.269035298882024,2.220476664260305,.9514413653782809,-5.770175415365365,.9949370270618003,-4.775238388303565,-2.304373213610253,2.170836821980908,-.1335363916293448,.7349621304656825,.7349621304656825,0,-2.519537285877929,1.39449679562086,-1.125040490257068,.1042219768066462
Luka Garza,garzalu01,2023,169,74,3.679794249166829,-2.154605671716638,1.525188577450191,3.640316646321027,-.4045982063893813,3.235718439931646,3.901106155284338,-1.924230972509138,1.9768751827752,.1799260009157742,.1799260009157742,0,2.824326942024471,-2.72206042198382,.1022665200406507,.829896097388428
Rudy Gay,gayru01,2023,979,457,-3.957709278899653,-.092800685089706,-4.050509963989358,2.337998290137962,7.100877085862868,9.43887537600083,-2.933512805444173,1.430832660068576,-1.502680145375597,.290471692809329,.290471692809329,0,-1.953075999703005,-.2590997897014311,-2.212175789404436,-.1235589784866912
Paul George,georgpa01,2023,2090,1017,2.83041647758746,2.698945227464768,5.529361705052228,5.097659358513724,2.128348699300999,7.226008057814722,3.541114495213387,2.70864849778553,6.249762992998917,4.716688007260109,4.716688007260109,0,2.475022630978531,2.530826591682354,5.005849222660885,1.017285231388178
Taj Gibson,gibsota01,2023,453,217,-3.991942388588266,-3.369996435942981,-7.361938824531247,3.017184977379139,-.1679955077959552,2.849189469583184,-2.762738978731101,-2.891022483917514,-5.653761462648616,-.321121584072311,-.321121584072311,0,-2.482086568967047,-1.326554698397603,-3.80864126736465,-.1144728309318332
Josh Giddey,giddejo01,2023,2394,1107,-.3413741214566197,-1.978975170729781,-2.320349292186401,-2.398994342687826,-4.927964343138539,-7.326958685826366,-.7731162402932084,-2.717278594822873,-3.490394835116082,-.4218467652078545,-.4218467652078545,0,-.5455638191681719,-2.345561432444832,-2.891125251613003,.889962401041571
Shai Gilgeous-Alexander,gilgesh01,2023,2849,1322,4.511420328989535,.1567722934229587,4.668192622412494,1.087283332926479,-.4971401765373427,.5901431563891364,4.103894693529287,.0291151911786358,4.133009884707922,4.69113476280552,4.69113476280552,0,3.966527437644674,.578756050662438,4.545283488307112,1.060342585730212
Anthony Gill,gillan01,2023,650,310,-.661201986251423,-3.009807919261862,-3.671009905513285,-.5003944402266439,-.1004661743281465,-.6008606145547903,-.6641462108724239,-2.572333549824187,-3.236479760696611,-.076580041809796,-.076580041809796,0,-.8092800081082557,-2.887392593569168,-3.696672601677423,-.4767834095159605
Rudy Gobert,goberru01,2023,2325,1106,-1.23381045550804,3.416621684392083,2.182811228884042,-6.476347843339113,4.288646804226654,-2.187701039112459,-2.398115953370866,3.814061802813135,1.415945849442269,2.330440055504179,2.330440055504179,0,-2.914023495587848,3.42244428340603,.5084207878181823,-.8748117229099426
Jordan Goodwin,goodwjo01,2023,1294,610,.7899404636035585,4.277421450778156,5.067361914381714,-5.601057163077783,2.199037386074972,-3.402019777002811,-.4888998848032142,4.120443804546015,3.631543919742801,1.982740099582325,1.982740099582325,0,.1993059977856199,3.933770137498145,4.133076135283765,-.1699907452797633
Aaron Gordon,gordoaa01,2023,2209,1046,1.094997223755397,.484133805990564,1.579131029745961,6.149495470940296,-.0552875049530867,6.094207965987209,2.160168094266604,.4138538672672785,2.574021961533882,2.850378911288669,2.850378911288669,0,2.104842241948695,-.3376200181793753,1.767222223769319,.3245005627251806
Eric Gordon,gordoer01,2023,2131,1011,-1.747857521358418,-3.121844220196575,-4.869701741554993,-.2248546588186327,1.257728095611683,1.032873436793051,-1.508962831112713,-2.396924795972453,-3.905887627085165,-.5973880183301347,-.5973880183301347,0,-2.179026280271352,-3.383564601055793,-5.562590881327145,.1980564074096756
Devonte' Graham,grahade01,2023,1303,615,1.409497655733565,-.7133303285933151,.6961673271402496,-1.459796082900522,2.501691803710091,1.041895720809568,.8665868581776546,-.117445331701,.7491415264766546,1.090777512290102,1.090777512290102,0,1.006454119615988,-.948685695657461,.0577684239585268,-.659702937435284
Jerami Grant,grantje01,2023,2822,1370,1.264575871780062,-.7604191244270539,.5041567473530084,3.09160221765352,-2.034490500159422,1.057111717494098,1.718771442822016,-1.063059151417832,.6557122914041842,2.380595525161884,2.380595525161884,0,1.579527645914374,-1.148886259313622,.4306413866007524,.0038755751222433
AJ Green,greenaj01,2023,328,150,2.675915043486291,-3.015390925495531,-.3394758820092401,-1.35077279313562,1.502570051707981,.1517972585723608,2.038982698126806,-2.294531056106972,-.2555483579801656,.1909552359759519,.1909552359759519,0,1.298665368176666,-2.682695689805147,-1.384030321628481,.0290723574388408
Draymond Green,greendr01,2023,2520,1160,-2.264238550320695,1.907523224753296,-.3567153255673996,6.7439608298518,4.006512463188194,10.75047329304,-.4859155978857975,2.458648718940121,1.972733121054324,2.820551485453799,2.820551485453799,0,-.6028408393586825,1.594250634076537,.9914097947178542,.9226164352057906
JaMychal Green,greenja01,2023,922,417,-3.244461886897011,-2.697445801319933,-5.941907688216943,-1.411095299366003,-1.436333421295702,-2.847428720661705,-3.041513871110808,-2.602072468194772,-5.64358633930558,-.6213304226979726,-.6213304226979726,0,-2.447183231820225,-2.976099085924308,-5.423282317744533,.9384824004796591
Javonte Green,greenja02,2023,960,449,-.095955736752113,3.437991733566742,3.342035996814629,1.720053566643278,4.780059762571464,6.500113329214742,.286684247786549,3.940981925288225,4.227666173074774,1.606142848313811,1.606142848313811,0,.5334980689626136,3.239161140953386,3.772659209915999,.4874350018625852
Jalen Green,greenja05,2023,2873,1375,.3128019125414903,-2.619470661902837,-2.306668749361347,-1.234935986876973,-2.753976594143563,-3.988912581020536,.1343081759154497,-2.786558869198235,-2.652250693282785,.0685773391928803,.0685773391928803,0,-.1335928252624639,-2.676281878979801,-2.809874704242265,.0055431558256697
Jeff Green,greenje02,2023,968,464,-3.12751177006648,-.0774472584808449,-3.204959028547325,-4.990850387402356,-.9842707670452132,-5.975121154447569,-3.730960015073918,-.2721453764657741,-4.003105391539692,-.2948126667877582,-.2948126667877582,0,-3.731447249583594,-1.526370234080721,-5.257817483664315,-.6270602084886309
